id_equipamento,ibge,uf,cidade,nome,responsavel,telefone,endereco,numero,complemento,referencia,bairro,cep,georef_location,data_atualizacao
490394,290470,BA,BUERAREMA,POSTO DE CADASTRO UNICO BUERAREMA BAHIA,,,GOES CALMON 591,591,,,CENTRO,45615000,"-14.959\,-39.3",2023-01-06T04:57:16.945Z
490396,411373,PR,LUIZIANA,Posto de Cadastro Único - Cadúnico,,,Raimundo Antonio de Souza 484,484,,,centro,87290000,"-24.288767568090524\,-52.270760536193855",2023-01-06T04:57:16.864Z
490398,260540,PE,FEIRA NOVA,Posto de Cadastro Único-CADUNICO,,,José Ferreira da Silva 01,01,,"Prédio da Antiga Cadeia Publica ",Centro,55715000,"-7.951\,-35.389",2023-01-06T04:57:16.774Z
490403,250060,PB,ALHANDRA,Cadastro Unico Alhandra,,,Presidente João Pessoa 158,158,,Em frente a Casa de Móveis Nossa Senhora da Assunção.,Centro,58320000,"-7.435496401363492\,-34.91225481033326",2023-01-06T04:57:16.945Z
490404,250370,PB,CAJAZEIRAS,Cadastro Único e Programa Bolsa Família,,,Anisio Rolin 0,0,casa,Proximo ao Abrigo Lucas Zorn,Capoeiras,58900000,"-6.89\,-38.562",2023-01-06T04:57:16.774Z
490409,270375,AL,JEQUIÁ DA PRAIA,POSTO DE CADASTRAMENTO,,,OITIZEIRO 361,361,casa,,CENTRO,57055000,"-10.011136404437503\,-36.019964218139656",2023-01-06T04:57:16.945Z
490411,250460,PB,CONDE,CADASTRO ÚNICO PARA PROGRAMAS SOCIAIS,,,MANOEL ALVES 101,101,,VIZINHO A FARMÁCIA PÚBLICA MUNICIPAL,CENTRO,58322000,"-7.2600741740302\,-34.90635395052096",2023-01-06T04:57:16.774Z
490413,351860,SP,GUARIBA,CADASTRO UNICO GUARIBA,,,RUI BARBOSA 686,686,,CAIXA ECONOMICA FEDERAL,CENTRO,14840000,"-21.35937445249478\,-48.2266116142273",2023-01-06T04:57:16.774Z
490415,250350,PB,CACIMBA DE DENTRO,Posto do Cadastro Único e Programa Bolsa Familia,,,Capitão Pedro Moreira 15,15,casa,Colégio São Bento,Centro,58230000,"-6.642\,-35.79",2023-01-06T04:57:16.945Z
490417,250760,PB,JUAREZ TÁVORA,POSTO DE CADASTRO UNICO,,,GETÚLIO VARGAS 58,58,,PRÓXIMO A CASA LOTÉRICA,CENTRO,58387000,"-7.17224026715269\,-35.5889654159546",2023-01-06T04:57:16.774Z
490418,240920,RN,PASSAGEM,CADASTRO ÚNICO,,,EX VEREADOR MANOEL BARRETO DE  LIMA 0,0,,,CIPOAL,59259000,"-6.2761825042689\,-35.37584781646729",2023-01-06T04:57:16.774Z
490420,250100,PB,ARARUNA,Posto do Cadastro Único e Programa Bolsa Família,,,Professor Moreira 259,259,casa,,centro,58233000,"-6.558\,-35.742",2023-01-06T04:57:16.774Z
490421,240030,RN,AFONSO BEZERRA,Cadastro Único Afonso Bezerra,,,JOÃO BATISTA BEZERRA 100,100,,,CENTRO,59510000,"-5.500584467157679\,-36.50754690170289",2023-01-06T04:57:16.774Z
490423,261010,PE,PALMEIRINA,POSTO DO CADÚNICO E PROGRAMA AUXÍLIO BRASIL,,,Manoel Borba 22,22,,IGREJA CATÓLICA,CENTRO,55310000,"-9.002464690741006\,-36.32542490959168",2023-01-06T04:57:16.945Z
490424,251500,PB,SÃO MIGUEL DE TAIPU,Posto do Cadastro Único e Programa Auxílio Brasil,,,Gentil Lins 127,127,casa,,Centro,58334000,"-7.25044150564183\,-35.208992958068855",2023-01-06T04:57:16.945Z
490425,250760,PB,JUAREZ TÁVORA,OUTROS,,,GETÚLIO VARGAS 58,58,,AO LADO DA CASA LOTÉRICA,CENTRO,58387000,"-7.172\,-35.583",2023-01-06T04:57:16.945Z
490426,510350,MT,DIAMANTINO,CENSO SUAS - CONSELHO 2020,,,QUINTINO BOCAIUVA 00,00,,Prédio da OI,CENTRO,78400000,"-14.408204531849737\,-56.44962072372437",2023-01-06T04:57:16.774Z
490428,210462,MA,GOVERNADOR LUIZ ROCHA,POSTO DO CADASTRO UNICO,,,JOSEFA GONÇALVES 0,0,,,CENTRO,65795000,"-5.471802702628743\,-44.07217025756837",2023-01-06T04:57:16.774Z
490430,150520,PA,OEIRAS DO PARÁ,POSTO DO CADASTRO UNICO,,,JHON KENNEDY 692,692,,PRÓXIMO A COLÔNIA Z-50,LIBERDADE,68470000,"-2.0026443403480263\,-49.856037497520454",2023-01-06T04:57:16.945Z
490431,291610,BA,ITAPARICA,POSTO DE CADASTRO ÙNICO,,,Beira Mar 03,03,,,Ponta de Areia,44460000,"-12.90060569543057\,-38.67189645767212",2023-01-06T04:57:16.945Z
490434,520350,GO,BOM JESUS DE GOIÁS,Cadastro Único/Bolsa Família - Bom Jesus,,,1 190,190,Sala 2,,Centro,75570000,"-18.215\,-49.742",2023-01-06T04:57:16.774Z
490437,431560,RS,RIO GRANDE,CADASTRO ÚNICO,,,general osorio 536,536,,,centro,96200400,"-32.02986757520009\,-52.09851503357641",2023-01-06T04:57:16.945Z
490438,220680,PI,NOSSA SENHORA DOS REMÉDIOS,Cadastro Único - Nossa Senhora dos Remédios,,,AV. SIGEFREDO PACHECO 000,000,,Prox. a Prefeitura,Centro,64140000,"-3.979\,-42.621",2023-01-06T04:57:16.945Z
490439,250040,PB,ALAGOA NOVA,posto de cadastramento,,,rua mario lima 00,00,,,centro,58125000,"-7.071\,-35.758",2023-01-06T04:57:16.774Z
490443,150220,PA,CAPANEMA,CADASTRO ÚNICO - ANEXO TAUARI - CRAS SÃO PEDOR/SÃO PAULO,,,RUTH PASSARINHO 110,110,DISTRITO DE TAUARI,,ZONA RURAL,68701440,"-1.1316898666720092\,-47.063755989074714",2023-01-06T04:57:16.945Z
490444,420570,SC,GAROPABA,Cadastro único do Governo Federal para Programas Sociais,,,grp 10 46,46,,,centro,88495000,"-28.027780825607238\,-48.62175464630128",2023-01-06T04:57:16.945Z
490445,315490,MG,RIO CASCA,POSTO DE CADASTRAMENTO,,,Coronel José Vieira 448,448,,rua do sapo,CENTRO,35370000,"-20.228606886172862\,-42.64863610267639",2023-01-06T04:57:16.945Z
490450,290200,BA,ARACATU,POSTO DE CADSTRAMENTO,,,CLOTILDES SILVEIRA SANTOS 40,40,,,CENTRO,46130000,"-14.427697922955579\,-41.45811080932618",2023-01-06T04:57:16.774Z
490451,250190,PB,BELÉM,Posto de Cadastramento - CADÚNICO,,,brasiliano da costa 00,00,,,centro,58255000,"-6.700454164693375\,-35.537563562393196",2023-01-06T04:57:16.945Z
490452,240750,RN,MAXARANGUAPE,Postos de Cadastro Único,,,São Cristovão 451,451,,,centro,59580000,"-5.516\,-35.262",2023-01-06T04:57:16.945Z
490453,250600,PB,ESPERANÇA,posto de cadastramento,,,centro 00,00,,,centro,58135000,"-7.023\,-35.86",2023-01-06T04:57:16.945Z
490456,310020,MG,ABAETÉ,Posto do Cadastro Único,,,Barao do Indaiá 612,612,casa,,Centro,35620000,"-19.1553499\,-45.4459546",2023-01-06T04:57:16.945Z
490457,353510,SP,PALMARES PAULISTA,Posto Cadastramento,,,Hermelindo Ruette de Oliveira 245,245,,Próximo a Escola João Gomieri Sobrinho,Centro,15828000,"-21.0861984\,-48.8073059",2023-01-06T04:57:16.774Z
490467,421820,SC,TIMBÓ,Prefeitura - Assistência Social - Cadúnico,,,avenida 7 de setembro 595,595,,,centro,89120000,"-26.8207922\,-49.277506",2023-01-06T04:57:16.945Z
490470,241430,RN,TIMBAÚBA DOS BATISTAS,"Posto do Cadastro Único ",,,Ananias Batista Pereira 797,797,,,CENTRO,59320000,"-6.4630552474115435\,-37.269455194473274",2023-01-06T04:57:17.039Z
490471,314055,MG,MATA VERDE,POSTO DE CADASTRAMENTO,,,PLANALTO 22,22,,,planalto,39915000,"-15.692913604056995\,-40.7375192642212",2023-01-06T04:57:16.774Z
490472,211240,MA,TURIAÇU,CIDADANIA E CADUNICO,,,FRANCISCO REIS 100,100,,,CENTRO,65278000,"-1.6719161501204802\,-45.37100315093995",2023-01-06T04:57:16.945Z
490478,250057,PB,ALGODÃO DE JANDAÍRA,posto de cadastramento Algodão de Jandaíra,,,ANITINO BATISTA DA SILVA 14,14,,,CENTRO,58390000,"-6.816\,-35.922",2023-01-06T04:57:16.774Z
490485,420200,SC,BALNEÁRIO CAMBORIÚ,Posto Cadastro Único - Casa da Família,,,3100 876,876,,,Centro,88330304,"-27.002525396940996\,-48.6302411556244",2023-01-06T04:57:16.774Z
490486,251650,PB,TAPEROÁ,PROGRAMA BOLSA FAMILIA / CADUNICO,,,Efigênio Firmo de Queiroz 0,0,,,são jose,58680000,"-7.207915203371227\,-36.822234392166145",2023-01-06T04:57:16.864Z
490493,291900,BA,LAJEDINHO,CADUNICO / PBF,,,HIGINO DE OLIVEIRA PLINIO 2,2,,,CENTRO,46825000,"-12.355042749293501\,-40.904080867330784",2023-01-06T04:57:16.945Z
490494,250115,PB,AREIA DE BARAÚNAS,Cadastro Unico,,,VALDECIR SALES 201,201,,,Centro,58732000,"-7.123\,-36.941",2023-01-06T04:57:16.945Z
490497,290820,BA,CONCEIÇÃO DA FEIRA,POSTO DE ATENDIMENTO DO CADASTRO ÚNICO,,,ARISTIDES CARDOSO FILHO 35,35,,,centro,44320000,"-12.506\,-38.999",2023-01-06T04:57:16.945Z
490499,260220,PE,BOM JARDIM,CADASTRO ÚNICO,,,19 de Julho 68,68,,,Centro,55730000,"-7.796\,-35.587",2023-01-06T04:57:16.864Z
490508,291700,BA,ITIÚBA,POSTO DE ATENDIMENTO DESCENTRALIZADO DO CADUNICO,,,PRAÇA DO CRUZEIRO 000,000,,,CRUZEIRO,48850000,"-10.691\,-39.853",2023-01-06T04:57:16.945Z
490513,290485,BA,CABACEIRAS DO PARAGUAÇU,POSTO DE ATENDIMENTO DO CADASTRO ÚNICO,,,PRAÇA CASTRO ALVES 1,1,,,CENTRO,44345000,"-12.536\,-39.191",2023-01-06T04:57:16.945Z
490516,290290,BA,BARRA DO CHOÇA,POSTO DE CADASTRO ÚNICO,,,RUI BARBOSA 45,45,,ANTIGA ESCOLA BEM ME QUER,CENTRO,45120000,"-14.863297829139361\,-40.5794572828745",2023-01-06T04:57:17.039Z
490534,210590,MA,LAGO VERDE,CENTRAL LAGO VERDE - CADASTRO UNICO,,,PRESIDENTE DUTRA 00,00,SN,PROXIMO A PADARIA,CENTRO,65705000,"-3.957\,-44.822",2023-01-06T04:57:16.864Z
490541,292680,BA,RIO DO ANTÔNIO,Programa Bolsa Familia,,,PEDRO GUEDES 13,13,,CARTÓRIO DE REGISTRO CIVIL,CENTRO,46220000,"-14.412251940655779\,-42.07652360200883",2023-01-06T04:57:16.945Z
490544,291150,BA,GONGOGI,CADASTRO ÚNICO,,,Sete de Setembro 226,226,,,CENTRO,45540000,"-14.322\,-39.465",2023-01-06T04:57:16.945Z
490545,210230,MA,BURITI BRAVO,UNIDADE DE COLETA DO CADASTRO ÚNICO,,,SANTA LUZIA 000,000,,CRECHE MUNDICA RAPOSO,CENTRO,65685000,"-5.837\,-43.834",2023-01-06T04:57:16.864Z
490549,210430,MA,GODOFREDO VIANA,POSTO DE CADASTRO DO CADASTRO ÚNICO,,,DEPUTADO JOÃO JORGE FILHO 140,140,,,CENTRO,65285000,"-1.4168344161140438\,-45.76983690261841",2023-01-06T04:57:16.774Z
490556,241010,RN,POÇO BRANCO,CADASTRO ÚNICO E PBF,,,ENEGENHEIRO JOSÉ BATISTA DO REGO PEREIRA 420,420,,,CENTRO,59560000,"-5.623\,-35.663",2023-01-06T04:57:16.864Z
490559,355600,SP,URUPÊS,Central do CADASTRO ÚNICO CADÚNICO,,,Rua Gustavo Martins Cerqueira 463,463,Sala B,,Centro,15850000,"-21.202\,-49.29",2023-01-06T04:57:16.696Z
490574,250933,PB,MATINHAS,CADÚNICO/PBF,,,FRANCISCO DE ASSIS DOS ANJOS 10,10,,PRÓXIMO AO GINÁSIO DE ESPORTES,CENTRO,58128000,"-7.123320845021282\,-35.770683290320456",2023-01-06T04:57:16.696Z
490575,210312,MA,CENTRAL DO MARANHÃO,"INGRID PAIXAO SOUSA ",,,BENICIO LIBERATO SANTOS 43,43,,,CENTRO,65267000,"-2.199\,-44.826",2023-01-06T04:57:16.864Z
490597,210640,MA,MATA ROMA,POSTO DE CADASTRO ÚNICO,,,Comandante Renato Archer 121,121,,,CENTRO,65510000,"-3.625084313883501\,-43.11108112335206",2023-01-06T04:57:16.945Z
490598,250360,PB,CAIÇARA,"POSTO DE CADASTRAMENTO ",,,RIO BRANCO 00,00,,PROXIMO A PREFEITURA MUNICIPAL,CENTRO,58253000,"-6.554\,-35.411",2023-01-06T04:57:16.696Z
490610,290310,BA,BARRA DO ROCHA,CADASTRO UNICO PARA PROGRAMAS SOCIAIS,,,MARIA OLIVEIRA BITTENCOURT 00,00,PREDIO,,CENTRO,45560000,"-14.20914185212544\,-39.59824562072754",2023-01-06T04:57:17.039Z
490613,520235,GO,ARENÓPOLIS,Posto de Cadastramento do CadÚnico,,,Leonídio de Castro e Silva 630,630,,,Centro,76235000,"-16.386\,-51.56",2023-01-06T04:57:16.696Z
490617,291600,BA,ITANHÉM,Posto de Cadastro do Cadastro Único / Programa Bolsa Família,,,Alcobaça 52,52,Prédio,"Próximo ao CRAS e ao INSS. 
",São João,45970000,"-17.167177933289302\,-40.33115386962891",2023-01-06T04:57:16.696Z
490626,260930,PE,MIRANDIBA,CadÚnico Mirandiba,,,Francisco de Carvalho Barros 48,48,Casa,Ao Lado do Mercado de Geraldo Novaes,Centro,56980000,"-8.122460520636812\,-38.727785107330426",2023-01-06T04:57:16.945Z
490627,430710,RS,HERVAL,Posto de Cadastramento,,,Luis Osório D'Avila 240,240,,,Pilão,96310000,"-32.020664130567006\,-53.3949226140976",2023-01-06T04:57:16.945Z
490629,130008,AM,ANAMÃ,POSTO DE ATENDIMENTO DO CADASTRO UNICO,,,ALVARO MAIA 00,00,,,CENTRO,69445000,"-3.5788487168871077\,-61.40546321868897",2023-01-06T04:57:17.133Z
490630,352920,SP,MARTINÓPOLIS,Cadastro Único e Programa Bolsa Família,,,Carolina de Freitas Martins 51,51,,Próximo à rodoviária.,Centro,19500000,"-22.149925434667573\,-51.17458677370452",2023-01-06T04:57:17.039Z
490646,280510,SE,PEDRINHAS,"POSTO DO CADASTRO ÚNICO ",,,JOSE FREITAS D'AVILA 58,58,CASA,,CENTRO,49350000,"-11.192\,-37.674",2023-01-06T04:57:17.039Z
490651,251330,PB,SANTA HELENA,"Posto do Cadastro Único de Santa Helena ",,,Josias Francisco Diniz 468,468,,,Centro,58925000,"-6.72383189173934\,-38.64209175109864",2023-01-06T04:57:17.133Z
490658,260700,PE,INAJÁ,POSTO DO CADASTRO ÚNICO DE INAJÁ - PE,,,AVENIDA TENENTE DOMINGOS GOMES 434,434,,,CENTRO,56560000,"-8.90562254420546\,-37.82708215687308",2023-01-06T04:57:17.133Z
490664,240330,RN,ENCANTO,CADÚNICO-ENCANTO,,,UMBELINO GRANJEIRO 17,17,,AO LADO DA SECRETARIA DE SAÚDE,NOVO ENCANTO,59905000,"-6.112488432720627\,-38.30866527616309",2023-01-06T04:57:17.133Z
490667,280570,SE,PROPRIÁ,CADASTRO ÚNICO DE PROPRIÁ,,,GRACCHO CARDOSO 00,00,CASA,,CENTRO,49900000,"-10.211\,-36.84",2023-01-06T04:57:17.133Z
490668,260760,PE,ILHA DE ITAMARACÁ,PROGRAMA BOLSA FAMILIA DA ILHA DE ITAMARACÁ,,,PADRE TENORIO 477,477,,,QUATRO CANTOS,53900000,"-7.739058729096073\,-34.825179576873786",2023-01-06T04:57:17.133Z
490683,170270,TO,AURORA DO TOCANTINS,POSTO DO CADASTRO UNICO - Cadúnico,,,ANTENOR NETO 00,00,,,CENTRO,77325000,"-12.714844342374057\,-46.40947937965393",2023-01-06T04:57:17.039Z
490686,290420,BA,BOTUPORÃ,Postos do cadastro único - Cadunico,,,Avenida Mendonça 81,81,,,centro,46570000,"-13.38319887175016\,-42.5255160776942",2023-01-06T04:57:17.133Z
490690,211100,MA,SÃO JOÃO BATISTA,"CAD/UNICO E BOLSA FAMILIA ",,,HUMBERTO DE CAMPOS 349,349,,,CENTRO,65225000,"-2.955\,-44.807",2023-01-06T04:57:17.133Z
490691,330230,RJ,LAJE DO MURIAÉ,Posto de Cadastramento do CAD-ÚNICO,,,RUA PRESIDENTE SODRÉ 51,51,,,CENTRO,28350000,"-21.20749123777227\,-42.12191730737686",2023-01-06T04:57:17.039Z
490702,130400,AM,SILVES,CADASTRO UNICO E AUXILIO BRASIL,,,VALDIR GARCIA 1,1,,,PANORAMA,69114000,"-2.83528888779003\,-58.21502923965455",2023-01-06T04:57:17.039Z
490711,311010,MG,CAIANA,"Programa Bolsa Familia ",,,Rua Antonio Zanon 141,141,casa,,Centro,36832000,"-20.697479236808597\,-41.92185163556133",2023-01-06T04:57:17.039Z
490718,150746,PA,SÃO JOÃO DA PONTA,CADASTRO ÚNICO,,,27 DE DEZEMBRO 01,01,,,CENTRO,68774000,"-0.8532971599839174\,-47.922685146331794",2023-01-06T04:57:17.039Z
490731,270510,AL,MATRIZ DE CAMARAGIBE,POSTO DO CADASTRO ÚNICO,,,Praça Bom Jesus 86,86,praça,,centro,57910000,"-9.15857808396456\,-35.534548759460456",2023-01-06T04:57:17.039Z
490742,240420,RN,GOIANINHA,Posto do Cadastro Único,,,Rodovia RN 003 KM 53 96,96,Centro Administrativo  Prefeito Rubens Lisboa,,Centro,59173000,"-6.270239126232025\,-35.21028149134509",2023-01-06T04:57:17.133Z
490747,270290,AL,GIRAU DO PONCIANO,POSTO DO CADASTRO ÚNICO,,,SENADOR RUI PALMEIRA 21,21,,,PROGRESSO,57360000,"-9.883184481779981\,-36.823446750640876",2023-01-06T04:57:17.039Z
490755,251040,PB,OLHO D'ÁGUA,CADASTRO ÚNICO E PROGRAMA BOLSA FAMILIA,,,JOAO MINERVINO DE CARVALHO 01,01,,,CENTRO,58760000,"-7.228\,-37.751",2023-01-06T04:57:17.133Z
490758,293220,BA,UBAITABA,Cadúnico Ubaitaba,,,Rafael Oliveira 113,113,,Próximo a Prefeitura Municipal de Ubaitaba e Centro de Convenções.,Centro,45545000,"-14.308237817042032\,-39.324080944061286",2023-01-06T04:57:17.039Z
490761,231120,CE,POTENGI,POSTO DE CADASTRAMENTO - CADÚNICO,,,Manoel Monteiro 132,132,,,Centro,63160000,"-7.091\,-40.027",2023-01-06T04:57:17.039Z
490772,522028,GO,SÃO PATRÍCIO,"POSTO DO CADASTRO UNICO ",,,"Av. Manoel Honorato, S/N, 0000",0000,,,"Bairro Lamounier,",76343000,"-15.35\,-49.818",2023-01-06T04:57:17.133Z
490776,240940,RN,PAU DOS FERROS,POSTO DO CADUNICO,,,JOÃO DE AQUINO 142,142,-,,Centro,59900000,"-6.1143341\,-38.2048449",2023-01-06T04:57:17.133Z
490779,250485,PB,COXIXOLA,PROGRAMA BOLSA FAMILIA / CADASTRO UNICO,,,RUA MANOEL JOSÉ DAS NEVES 42,42,,,CENTRO,58588000,"-7.630905233279513\,-36.60361289978028",2023-01-06T04:57:17.039Z
490780,292380,BA,PARIPIRANGA,Posto de Cadastramento Único - CadÚnico,,,Salustiano Domingues de Santana 867,867,,,Centro,48430000,"-10.685500512962635\,-37.85914421081543",2023-01-06T04:57:17.133Z
490787,210870,MA,PIO XII,"POSTO DE CADASTRO ÚNICO ",,,Senador Vitoriono Freire 00,00,,,Centro,65707000,"-3.893241754186068\,-45.170867443084724",2023-01-06T04:57:17.133Z
490788,291520,BA,ITAGIBÁ,Setor Cadastro Único,,,Chile 0,0,Casa,,Centro,45585000,"-14.284\,-39.843",2023-01-06T04:57:17.133Z
490801,251640,PB,CAMPO DE SANTANA,posto de cadastramento,,,professora maria do carmo borges 206,206,,,centro,58240000,"-6.488\,-35.637",2023-01-06T04:57:17.133Z
490805,317005,MG,UBAPORANGA,CADASTRO ÚNICO/PROGRAMA BOLSA FAMÍLIA,,,Major Alexandrino 259,259,,,CENTRO,35338000,"-19.633862059386658\,-42.103739976882935",2023-01-06T04:57:17.039Z
490808,292100,BA,MATA DE SÃO JOÃO,CadÚnico/PBF,,,Praça Barão Açu da Torre 359,359,,,Centro,48280000,"-12.53\,-38.299",2023-01-06T04:57:17.133Z
490809,270700,AL,PINDOBA,"Posto de Cadastro Único - Pindoba ",,,Comercio 0,0,,,Centro,57720000,"-9.47484169822188\,-36.28994464874268",2023-01-06T04:57:17.133Z
490813,210840,MA,PERI MIRIM,Posto do Cadastro Único,,,Avenida Duque de Caxias 0,0,,Secretaria Municipal de Assistência Social,Centro,65245000,"-2.578\,-44.854",2023-01-06T04:57:17.039Z
490821,280370,SE,MACAMBIRA,POSTO DE CADASTRO ÚNICO,,,SÃO FRANCISCO 24,24,,,CENTRO,49565000,"-10.667840817497684\,-37.54066944122315",2023-01-06T04:57:17.133Z
490823,230330,CE,CARIÚS,CADASTRO ÚNICO BOLSA FAMÍLIA,,,RAUL NOGUEIRA 56,56,,,CENTRO,63530000,"-6.537\,-39.497",2023-01-06T04:57:17.133Z
490826,311700,MG,COMERCINHO,Posto do Cadastro Único,,,Idelfonso Dias de Oliveira 0,0,,,Centro,39628000,"-16.297012070561188\,-41.7935633660818",2023-01-06T04:57:17.133Z
490833,520810,GO,FORMOSO,Posto do Cadastro Único de Formoso,,,Rua Agenor José Gomes 00,00,"Qd. 90-A, Lt. 01",,Vila Magalhães,76470000,"-13.654\,-48.882",2023-01-06T04:57:17.133Z
490836,270050,AL,BARRA DE SANTO ANTÔNIO,POSTO DO CADASTRO UNICO,,,AVENIDA 766,766,,,CENTRO,57925000,"-9.411277494435543\,-35.5070185661316",2023-01-06T04:57:17.133Z
490841,260360,PE,CAMUTANGA,Cadastro Único e Gestão do Bolsa Família,,,Vereadora Helena de Souza Cavalcanti 0,0,,Antigo PSF do Alto Santa Terezinha,CENTRO,55930000,"-7.407\,-35.274",2023-01-06T04:57:17.133Z
490844,211020,MA,SANTA RITA,Cadastro Unico Santa Rita,,,bandeirante 78,78,,,centro,65145000,"-3.144\,-44.326",2023-01-06T04:57:17.133Z
490865,240590,RN,JOÃO DIAS,POSTO DO CAD UNICO,,,FRANCISCO VERISSIMO 40,40,,,CENTRO,59880000,"-6.274\,-37.796",2023-01-06T04:57:17.039Z
490869,290880,BA,CONTENDAS DO SINCORÁ,POSTO CAD UNICO,,,JOSE ALVES RIBEIRO 112,112,,,CENTRO,46620000,"-13.763\,-41.041",2023-01-06T04:57:17.133Z
490872,291185,BA,HELIÓPOLIS,CADASTRO ÚNICO E PROGRAMA BOLSA FAMILIA,,,CATARINO JOSE DOS SANTOS 00,00,CASA,PRÓXIMO A PADARIA PALYANA,CENTRO,48445000,"-10.68381717508899\,-38.286337854224264",2023-01-06T04:57:17.039Z
490903,130250,AM,MANACAPURU,PROGRAMA CADASTRO ÚNICO/BOLSA FAMÍLIA,,,EDUARDO RIBEIRO 1,1,,,CENTRO,69400950,"-3.299957254478998\,-60.625079870224006",2023-01-06T04:57:17.133Z
490912,230435,CE,FORQUILHA,Cadastro Único,,,5 de fevereiro 0,0,,Secretaria de desenvolvimento social,Edmundo Rodrigues,62115000,"-3.8006737\,-40.265031",2023-01-06T04:57:17.133Z
490919,521470,GO,NOVA AMÉRICA,Posto do Cadastro Ùnico,,,Av. Juscelino Kubitscheck de Oliveira 00,00,,AO LADO DA PREFEITURA,CENTRO,76345000,"-15.022\,-49.896",2023-01-06T04:57:17.133Z
490940,310550,MG,BARÃO DE MONTE ALTO,Ponto de Apoio e atendimento Às famílias- Cachoeira Alegre,,,PADRE MESSIAS PASSOS 250,250,,PERTO DOS CORREIOS,CACHOEIRA ALEGRE,36876000,"-21.245\,-42.238",2023-01-06T04:57:17.133Z
490956,211290,MA,VITÓRIA DO MEARIM,SMAS/CADASTRO UNICO,,,CALIXTA MACIEL 01,01,,,CENTRO,65350000,"-3.4641384469500314\,-44.86305713653565",2023-01-06T04:57:17.133Z
490995,211260,MA,URBANO SANTOS,POSTO DE CADASTRO UNICO,,,ZECA COSTA 2,2,,,CENTRO,65530000,"-3.208\,-43.404",2023-01-06T04:57:17.133Z
490996,520450,GO,CALDAS NOVAS,Cadastro Único,,,"Santo André, Quadra 04, Lote 13 0",0,,,Setor Oeste,75680102,"-17.744\,-48.626",2023-01-06T04:57:17.133Z
490997,260840,PE,JUREMA,PROGRAMA BOLSA FAMILIA,,,PRAÇA DA CONCEIÇÃO 15,15,,,CENTRO,55480000,"-8.718\,-36.136",2023-01-06T04:57:17.133Z
491003,261250,PE,SANTA CRUZ DO CAPIBARIBE,POSTO DO CADASTRO ÚNICO - SUB PREFEITURA DE POÇO FUNDO,,,Rua José Francisco de Moura 13,13,Casa,,Poço Fundo,55198970,"-7.9572478595062455\,-36.346828937530525",2023-01-06T04:57:17.133Z
491009,290010,BA,ABAÍRA,POSTO DE CADASTRO UNICO,,,JOAO HIPOLITO RODRIGUES S/N 00,00,,,CENTRO,46690000,"-13.25\,-41.664",2023-01-06T04:57:17.133Z
491056,312707,MG,FRUTA DE LEITE,Programa Auxilio Brasil,,,Pedra Azul 00,00,,,centro,39558000,"-16.119419309858294\,-42.53058671951295",2023-01-06T04:57:17.133Z
491066,412625,PR,SARANDI,Cadastro Único Central,,,Maringá 849,849,,,Jd. Europa,87111130,"-23.43897439620066\,-51.880509853363044",2023-01-06T04:57:17.133Z
491072,210150,MA,BARÃO DE GRAJAÚ,posto do cadastro único,,,Seroa da Mota 0,0,,,centro,65660000,"-6.758587398683481\,-43.02433848381043",2023-01-06T04:57:17.039Z
491088,261270,PE,SANTA MARIA DO CAMBUCÁ,Cadastro Único | Bolsa Família,,,Júlio José de Lima 09,09,,,Centro,55765000,"-7.834249562053277\,-35.880929231643684",2023-01-06T04:57:17.133Z
491139,314310,MG,MONTE CARMELO,POSTO DE CADASTO ÚNICO,,,CORONEL JOSÉ CARDOSO 164,164,,SECRETARIA DE INCLUSÃO SOCIAL,CENTRO,38500000,"-18.72578314515508\,-47.49844551086426",2023-01-06T04:57:17.039Z
491142,211153,MA,SÃO PEDRO DA ÁGUA BRANCA,Posto de Cadastro Único Prefeitura de São Pedro da Agua Branca,,,Rua São José 0,0,,,Centro,65920000,"-5.080295270028263\,-48.42766463756562",2023-01-06T04:57:17.039Z
491169,250800,PB,JURU,POSTO CASA DA CIDADANIA,,,RUA MARIA GRANDE 00,00,PRÉDIO,PROXIMO A IGREJA MATRIZ,MANOEL GALDINO,58750000,"-7.537\,-37.819",2023-01-06T04:57:17.039Z
491201,110030,RO,VILHENA,Posto Programa Bolsa Família e Cadastro Único - Vilhena -RO,,,Juraci Correa Muller 921,921,,Esquina com a Avenida Brigadeiro Eduardo Gomes.,Jardim Eldorado,76980154,"-12.734498238730726\,-60.121511220932014",2023-01-06T04:57:17.039Z
491222,310110,MG,AIMORÉS,Cadastro Único Centro,,,Raul Soares 812,812,,Em frente ao 15º Companhia Independente da Polícia Militar,Centro,35200000,"-19.496\,-41.064",2023-01-06T04:57:17.133Z
491234,270030,AL,ARAPIRACA,Central de Atendimento do Cadastro Único,,,Av. Rio Branco 104,104,,,Centro,57310100,"-9.75416767934333\,-36.6624927520752",2023-01-06T04:57:17.133Z
491255,316553,MG,SARZEDO,Ponto de Apoio - Masterville,,,Alameda das Hortências 186,186,,,Masterville,32450000,"-20.039926234118123\,-44.123861789703376",2023-01-06T04:57:17.133Z
491259,521040,GO,ITABERAÍ,POSTO DO CADASTRO ÚNICO,,,Rua Capitão Caldas 150,150,,,Centro,76630000,"-16.022880801366433\,-49.80939388275147",2023-01-06T04:57:17.039Z
